Year,State,Business Activity,Drug,Registrants,Total grams sold,Avg grams/registrant
2015,IDAHO,HOSPITALS,METHADONE,43,2096.83,48.76
2015,IDAHO,HOSPITALS,MORPHINE,61,11630.91,190.67
2015,IDAHO,HOSPITALS,OPIUM POWDERED,18,165.24,9.18
2015,IDAHO,HOSPITALS,OXYMORPHONE,5,25.64,5.13
2015,IDAHO,HOSPITALS,ALFENTANIL,7,5.34,0.76
2015,IDAHO,HOSPITALS,REMIFENTANIL,15,6.49,0.43
2015,IDAHO,HOSPITALS,SUFENTANIL BASE,16,0.18,0.01
2015,IDAHO,HOSPITALS,TAPENTADOL,7,102.5,14.64
2015,IDAHO,HOSPITALS,FENTANYL BASE,58,270.89,4.67
2015,IDAHO,PRACTITIONERS,METHYLPHENIDATE,1,11.98,11.98
2015,IDAHO,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),75,82851.36,1104.68
2015,IDAHO,PRACTITIONERS,COCAINE,2,13.57,6.79
2015,IDAHO,PRACTITIONERS,CODEINE,42,1187.43,28.27
2015,IDAHO,PRACTITIONERS,BUPRENORPHINE,130,7.15,0.05
2015,IDAHO,PRACTITIONERS,DIHYDROCODEINE,1,91.86,91.86
2015,IDAHO,PRACTITIONERS,OXYCODONE,12,66.57,5.55
2015,IDAHO,PRACTITIONERS,HYDROMORPHONE,91,45.29,0.5
2015,IDAHO,PRACTITIONERS,HYDROCODONE,108,653.6,6.05
2015,IDAHO,PRACTITIONERS,MEPERIDINE (PETHIDINE),31,392.28,12.65
2015,IDAHO,PRACTITIONERS,METHADONE,2,12.43,6.22
2015,IDAHO,PRACTITIONERS,MORPHINE,99,192.67,1.95
2015,IDAHO,PRACTITIONERS,OXYMORPHONE,4,0.44,0.11
2015,IDAHO,PRACTITIONERS,ALFENTANIL,1,0.11,0.11
2015,IDAHO,PRACTITIONERS,REMIFENTANIL,4,0.46,0.12
2015,IDAHO,PRACTITIONERS,FENTANYL BASE,120,20.16,0.17
2015,IDAHO,TEACHING INSTITUTIONS,BUPRENORPHINE,1,0.04,0.04
2015,IDAHO,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),8,16925.61,2115.7
2015,IDAHO,MID-LEVEL PRACTITIONERS,CODEINE,8,66.21,8.28
2015,IDAHO,MID-LEVEL PRACTITIONERS,HYDROCODONE,2,2.72,1.36
2015,IDAHO,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),1,0.87,0.87
2015,IDAHO,MID-LEVEL PRACTITIONERS,MORPHINE,3,5.17,1.72
2015,IDAHO,MID-LEVEL PRACTITIONERS,FENTANYL BASE,3,0.15,0.05
2015,IDAHO,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,3,139.92,46.64
2015,IDAHO,NARCOTIC TREATMENT PROGRAMS,METHADONE,3,18424.64,6141.55
2015,ILLINOIS,PHARMACIES,AMPHETAMINE,2158,640649.44,296.87
2015,ILLINOIS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,49,158.33,3.23
2015,ILLINOIS,PHARMACIES,D-METHAMPHETAMINE,20,41.38,2.07
2015,ILLINOIS,PHARMACIES,LISDEXAMFETAMINE,1931,270132.26,139.89
2015,ILLINOIS,PHARMACIES,METHYLPHENIDATE,2157,731599.84,339.17
2015,ILLINOIS,PHARMACIES,BUTALBITAL,1464,72260.0,49.36
2015,ILLINOIS,PHARMACIES,SECOBARBITAL (SCHEDULE 2),14,430.29,30.73
2015,ILLINOIS,PHARMACIES,NABILONE,7,1.55,0.22
2015,ILLINOIS,PHARMACIES,COCAINE,7,52.82,7.55
2015,ILLINOIS,PHARMACIES,CODEINE,2267,729534.55,321.81
2015,ILLINOIS,PHARMACIES,BUPRENORPHINE,1937,40303.32,20.81
2015,ILLINOIS,PHARMACIES,DIHYDROCODEINE,18,64.09,3.56
2015,ILLINOIS,PHARMACIES,OXYCODONE,2138,660500.05,308.93
2015,ILLINOIS,PHARMACIES,HYDROMORPHONE,1955,38062.96,19.47
2015,ILLINOIS,PHARMACIES,HYDROCODONE,2258,1341277.07,594.01
2015,ILLINOIS,PHARMACIES,LEVORPHANOL,44,33.43,0.76
2015,ILLINOIS,PHARMACIES,MEPERIDINE (PETHIDINE),366,9734.11,26.6
2015,ILLINOIS,PHARMACIES,METHADONE,1606,61813.02,38.49
2015,ILLINOIS,PHARMACIES,MORPHINE,2072,419843.67,202.63
2015,ILLINOIS,PHARMACIES,OPIUM POWDERED,120,188.64,1.57
2015,ILLINOIS,PHARMACIES,OXYMORPHONE,1166,25830.22,22.15
2015,ILLINOIS,PHARMACIES,REMIFENTANIL,2,0.05,0.03
2015,ILLINOIS,PHARMACIES,SUFENTANIL BASE,1,0.06,0.06
2015,ILLINOIS,PHARMACIES,TAPENTADOL,1344,167436.0,124.58
2015,ILLINOIS,PHARMACIES,FENTANYL BASE,2095,13226.22,6.31
2015,ILLINOIS,HOSPITALS,AMPHETAMINE,130,6954.21,53.49
2015,ILLINOIS,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,2,3.21,1.61
2015,ILLINOIS,HOSPITALS,D-METHAMPHETAMINE,1,0.8,0.8
2015,ILLINOIS,HOSPITALS,LISDEXAMFETAMINE,47,1672.44,35.58
2015,ILLINOIS,HOSPITALS,METHYLPHENIDATE,186,10791.11,58.02
2015,ILLINOIS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),11,46.03,4.18
2015,ILLINOIS,HOSPITALS,BUTALBITAL,25,270.0,10.8
2015,ILLINOIS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),25,2501.34,100.05
2015,ILLINOIS,HOSPITALS,COCAINE,138,1172.96,8.5
2015,ILLINOIS,HOSPITALS,CODEINE,244,16796.92,68.84
2015,ILLINOIS,HOSPITALS,BUPRENORPHINE,132,868.51,6.58
2015,ILLINOIS,HOSPITALS,OXYCODONE,225,33629.2,149.46
2015,ILLINOIS,HOSPITALS,HYDROMORPHONE,231,8486.8,36.74
2015,ILLINOIS,HOSPITALS,HYDROCODONE,244,74931.84,307.1
2015,ILLINOIS,HOSPITALS,LEVORPHANOL,1,0.23,0.23
2015,ILLINOIS,HOSPITALS,MEPERIDINE (PETHIDINE),192,6044.01,31.48
2015,ILLINOIS,HOSPITALS,METHADONE,185,8205.71,44.36
2015,ILLINOIS,HOSPITALS,MORPHINE,237,47961.36,202.37
2015,ILLINOIS,HOSPITALS,OPIUM POWDERED,130,532.44,4.1
2015,ILLINOIS,HOSPITALS,OXYMORPHONE,39,507.72,13.02
2015,ILLINOIS,HOSPITALS,ALFENTANIL,26,7.97,0.31
2015,ILLINOIS,HOSPITALS,REMIFENTANIL,75,51.42,0.69
2015,ILLINOIS,HOSPITALS,SUFENTANIL BASE,70,2.13,0.03
2015,ILLINOIS,HOSPITALS,TAPENTADOL,48,1420.0,29.58
2015,ILLINOIS,HOSPITALS,FENTANYL BASE,236,1391.53,5.9
2015,ILLINOIS,PRACTITIONERS,AMPHETAMINE,3,28.54,9.51
2015,ILLINOIS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),300,210598.5,702.0
2015,ILLINOIS,PRACTITIONERS,COCAINE,46,382.05,8.31
2015,ILLINOIS,PRACTITIONERS,CODEINE,219,5371.5,24.53
2015,ILLINOIS,PRACTITIONERS,BUPRENORPHINE,872,91.15,0.1
2015,ILLINOIS,PRACTITIONERS,DIHYDROCODEINE,4,166.63,41.66
2015,ILLINOIS,PRACTITIONERS,OXYCODONE,52,1354.77,26.05
2015,ILLINOIS,PRACTITIONERS,HYDROMORPHONE,395,292.68,0.74
2015,ILLINOIS,PRACTITIONERS,HYDROCODONE,601,9052.89,15.06
2015,ILLINOIS,PRACTITIONERS,MEPERIDINE (PETHIDINE),169,1553.96,9.2
2015,ILLINOIS,PRACTITIONERS,METHADONE,19,23.97,1.26
2015,ILLINOIS,PRACTITIONERS,MORPHINE,315,590.81,1.88
2015,ILLINOIS,PRACTITIONERS,OPIUM POWDERED,4,2.52,0.63
2015,ILLINOIS,PRACTITIONERS,OXYMORPHONE,5,0.09,0.02
2015,ILLINOIS,PRACTITIONERS,NOROXYMORPHONE,9,42.32,4.7
2015,ILLINOIS,PRACTITIONERS,ALFENTANIL,9,7.71,0.86
2015,ILLINOIS,PRACTITIONERS,REMIFENTANIL,9,0.49,0.05
2015,ILLINOIS,PRACTITIONERS,SUFENTANIL BASE,2,0.06,0.03
2015,ILLINOIS,PRACTITIONERS,TAPENTADOL,2,15.0,7.5
2015,ILLINOIS,PRACTITIONERS,FENTANYL BASE,594,103.81,0.17
2015,ILLINOIS,TEACHING INSTITUTIONS,PENTOBARBITAL (SCHEDULE 2),3,8532.53,2844.18
2015,ILLINOIS,TEACHING INSTITUTIONS,CODEINE,1,4.78,4.78
2015,ILLINOIS,TEACHING INSTITUTIONS,BUPRENORPHINE,2,0.39,0.19
2015,ILLINOIS,TEACHING INSTITUTIONS,HYDROMORPHONE,1,8.51,8.51
2015,ILLINOIS,TEACHING INSTITUTIONS,HYDROCODONE,1,10.19,10.19
2015,ILLINOIS,TEACHING INSTITUTIONS,METHADONE,1,17.71,17.71
2015,ILLINOIS,TEACHING INSTITUTIONS,MORPHINE,1,48.41,48.41
2015,ILLINOIS,TEACHING INSTITUTIONS,REMIFENTANIL,1,0.03,0.03
2015,ILLINOIS,TEACHING INSTITUTIONS,FENTANYL BASE,1,2.52,2.52
2015,ILLINOIS,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),13,31536.26,2425.87
2015,ILLINOIS,MID-LEVEL PRACTITIONERS,CODEINE,1,26.52,26.52
2015,ILLINOIS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,8,1150.8,143.85
2015,ILLINOIS,NARCOTIC TREATMENT PROGRAMS,METHADONE,72,427453.44,5936.85
2015,INDIANA,PHARMACIES,AMPHETAMINE,1183,443401.97,374.81
2015,INDIANA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,31,79.97,2.58
2015,INDIANA,PHARMACIES,D-METHAMPHETAMINE,6,4.82,0.8
2015,INDIANA,PHARMACIES,LISDEXAMFETAMINE,1168,310315.41,265.68
2015,INDIANA,PHARMACIES,METHYLPHENIDATE,1188,497010.98,418.36
2015,INDIANA,PHARMACIES,BUTALBITAL,744,34600.0,46.51
2015,INDIANA,PHARMACIES,NABILONE,1,0.25,0.25
2015,INDIANA,PHARMACIES,COCAINE,5,60.67,12.13
2015,INDIANA,PHARMACIES,CODEINE,1170,231265.59,197.66
2015,INDIANA,PHARMACIES,BUPRENORPHINE,1108,56766.49,51.23
2015,INDIANA,PHARMACIES,DIHYDROCODEINE,11,21.36,1.94
2015,INDIANA,PHARMACIES,OXYCODONE,1191,1044158.52,876.71
2015,INDIANA,PHARMACIES,HYDROMORPHONE,1067,24562.74,23.02
2015,INDIANA,PHARMACIES,HYDROCODONE,1206,1023371.82,848.57
2015,INDIANA,PHARMACIES,LEVORPHANOL,71,219.51,3.09
2015,INDIANA,PHARMACIES,MEPERIDINE (PETHIDINE),446,7782.93,17.45
2015,INDIANA,PHARMACIES,METHADONE,1071,106066.09,99.03
2015,INDIANA,PHARMACIES,MORPHINE,1173,421982.06,359.75
2015,INDIANA,PHARMACIES,OPIUM POWDERED,112,343.8,3.07
2015,INDIANA,PHARMACIES,OXYMORPHONE,861,35511.16,41.24
2015,INDIANA,PHARMACIES,REMIFENTANIL,1,0.02,0.02
2015,INDIANA,PHARMACIES,SUFENTANIL BASE,1,0.0,0.0
2015,INDIANA,PHARMACIES,TAPENTADOL,923,163323.0,176.95
2015,INDIANA,PHARMACIES,FENTANYL BASE,1150,8964.48,7.8
2015,INDIANA,HOSPITALS,AMPHETAMINE,119,6779.64,56.97
2015,INDIANA,HOSPITALS,LISDEXAMFETAMINE,67,3396.34,50.69
2015,INDIANA,HOSPITALS,METHYLPHENIDATE,143,7823.37,54.71
2015,INDIANA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2,5.47,2.73
2015,INDIANA,HOSPITALS,BUTALBITAL,20,440.0,22.0
2015,INDIANA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),15,19352.29,1290.15
2015,INDIANA,HOSPITALS,COCAINE,128,1008.51,7.88
2015,INDIANA,HOSPITALS,CODEINE,187,7148.46,38.23
2015,INDIANA,HOSPITALS,BUPRENORPHINE,104,1756.54,16.89
2015,INDIANA,HOSPITALS,OXYCODONE,234,43852.2,187.4
2015,INDIANA,HOSPITALS,HYDROMORPHONE,233,5902.74,25.33
2015,INDIANA,HOSPITALS,HYDROCODONE,248,58271.54,234.97
2015,INDIANA,HOSPITALS,LEVORPHANOL,6,1.16,0.19
2015,INDIANA,HOSPITALS,MEPERIDINE (PETHIDINE),224,9644.78,43.06
2015,INDIANA,HOSPITALS,METHADONE,151,5497.54,36.41
2015,INDIANA,HOSPITALS,MORPHINE,258,47060.12,182.4
2015,INDIANA,HOSPITALS,OPIUM POWDERED,121,674.28,5.57
2015,INDIANA,HOSPITALS,OXYMORPHONE,28,175.65,6.27
2015,INDIANA,HOSPITALS,ALFENTANIL,38,11.31,0.3
2015,INDIANA,HOSPITALS,REMIFENTANIL,78,28.99,0.37
2015,INDIANA,HOSPITALS,SUFENTANIL BASE,46,1.51,0.03
2015,INDIANA,HOSPITALS,TAPENTADOL,34,1630.5,47.96
2015,INDIANA,HOSPITALS,FENTANYL BASE,290,1173.73,4.05
2015,INDIANA,PRACTITIONERS,AMPHETAMINE,1,2.25,2.25
2015,INDIANA,PRACTITIONERS,BUTALBITAL,1,5.0,5.0
2015,INDIANA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),170,121086.18,712.27
2015,INDIANA,PRACTITIONERS,COCAINE,6,6.57,1.1
2015,INDIANA,PRACTITIONERS,CODEINE,47,1242.55,26.44
2015,INDIANA,PRACTITIONERS,BUPRENORPHINE,429,41.87,0.1
2015,INDIANA,PRACTITIONERS,DIHYDROCODEINE,1,7.37,7.37
2015,INDIANA,PRACTITIONERS,OXYCODONE,17,168.78,9.93
2015,INDIANA,PRACTITIONERS,HYDROMORPHONE,187,90.14,0.48
2015,INDIANA,PRACTITIONERS,HYDROCODONE,255,1822.37,7.15
2015,INDIANA,PRACTITIONERS,MEPERIDINE (PETHIDINE),79,267.33,3.38
2015,INDIANA,PRACTITIONERS,METHADONE,2,16.37,8.18
2015,INDIANA,PRACTITIONERS,MORPHINE,181,429.4,2.37
2015,INDIANA,PRACTITIONERS,OXYMORPHONE,1,0.24,0.24
2015,INDIANA,PRACTITIONERS,NOROXYMORPHONE,3,9.64,3.21
2015,INDIANA,PRACTITIONERS,ALFENTANIL,1,0.12,0.12
2015,INDIANA,PRACTITIONERS,REMIFENTANIL,2,0.07,0.04
2015,INDIANA,PRACTITIONERS,FENTANYL BASE,249,30.6,0.12
2015,INDIANA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),25,23920.87,956.83
2015,INDIANA,MID-LEVEL PRACTITIONERS,CODEINE,2,8.84,4.42
2015,INDIANA,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,1,0.04,0.04
2015,INDIANA,MID-LEVEL PRACTITIONERS,HYDROCODONE,2,16.35,8.17
2015,INDIANA,MID-LEVEL PRACTITIONERS,MORPHINE,1,0.3,0.3
2015,INDIANA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,9,2200.21,244.47
2015,INDIANA,NARCOTIC TREATMENT PROGRAMS,METHADONE,14,271381.38,19384.38
2015,IOWA,PHARMACIES,AMPHETAMINE,698,172630.16,247.32
2015,IOWA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,13,65.9,5.07
2015,IOWA,PHARMACIES,D-METHAMPHETAMINE,9,12.45,1.38
2015,IOWA,PHARMACIES,LISDEXAMFETAMINE,680,126617.77,186.2
2015,IOWA,PHARMACIES,METHYLPHENIDATE,705,327353.28,464.33
2015,IOWA,PHARMACIES,BUTALBITAL,323,9885.0,30.6
2015,IOWA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),5,73.24,14.65
2015,IOWA,PHARMACIES,NABILONE,3,0.6,0.2
2015,IOWA,PHARMACIES,COCAINE,3,15.14,5.05
2015,IOWA,PHARMACIES,CODEINE,707,95573.09,135.18
2015,IOWA,PHARMACIES,BUPRENORPHINE,541,4636.88,8.57
2015,IOWA,PHARMACIES,DIHYDROCODEINE,1,1.07,1.07
2015,IOWA,PHARMACIES,OXYCODONE,707,244133.41,345.31
2015,IOWA,PHARMACIES,HYDROMORPHONE,679,12373.01,18.22
2015,IOWA,PHARMACIES,HYDROCODONE,723,263907.1,365.02
2015,IOWA,PHARMACIES,LEVORPHANOL,28,33.66,1.2
2015,IOWA,PHARMACIES,MEPERIDINE (PETHIDINE),152,3048.4,20.06
2015,IOWA,PHARMACIES,METHADONE,588,21373.21,36.35
2015,IOWA,PHARMACIES,MORPHINE,701,147344.51,210.19
2015,IOWA,PHARMACIES,OPIUM POWDERED,78,102.6,1.32
2015,IOWA,PHARMACIES,OXYMORPHONE,370,8185.86,22.12
2015,IOWA,PHARMACIES,ALFENTANIL,1,0.07,0.07
2015,IOWA,PHARMACIES,TAPENTADOL,463,47730.0,103.09
2015,IOWA,PHARMACIES,FENTANYL BASE,696,3906.44,5.61
2015,IOWA,HOSPITALS,AMPHETAMINE,51,4630.99,90.8
2015,IOWA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1,1.61,1.61
2015,IOWA,HOSPITALS,D-METHAMPHETAMINE,1,2.41,2.41
2015,IOWA,HOSPITALS,LISDEXAMFETAMINE,37,2078.27,56.17
2015,IOWA,HOSPITALS,METHYLPHENIDATE,85,8225.62,96.77
2015,IOWA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),1,6.84,6.84
2015,IOWA,HOSPITALS,BUTALBITAL,8,65.0,8.13
2015,IOWA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),9,2402.91,266.99
2015,IOWA,HOSPITALS,COCAINE,70,386.26,5.52
2015,IOWA,HOSPITALS,CODEINE,123,3871.23,31.47
2015,IOWA,HOSPITALS,BUPRENORPHINE,58,325.26,5.61
2015,IOWA,HOSPITALS,OXYCODONE,145,17331.26,119.53
2015,IOWA,HOSPITALS,HYDROMORPHONE,142,2741.04,19.3
2015,IOWA,HOSPITALS,HYDROCODONE,149,20381.34,136.79
2015,IOWA,HOSPITALS,LEVORPHANOL,2,9.75,4.88
2015,IOWA,HOSPITALS,MEPERIDINE (PETHIDINE),127,4309.09,33.93
2015,IOWA,HOSPITALS,METHADONE,74,2095.06,28.31
2015,IOWA,HOSPITALS,MORPHINE,147,20525.97,139.63
2015,IOWA,HOSPITALS,OPIUM POWDERED,61,234.0,3.84
2015,IOWA,HOSPITALS,OXYMORPHONE,12,97.84,8.15
2015,IOWA,HOSPITALS,ALFENTANIL,23,6.84,0.3
2015,IOWA,HOSPITALS,REMIFENTANIL,23,9.08,0.39
2015,IOWA,HOSPITALS,SUFENTANIL BASE,28,0.23,0.01
2015,IOWA,HOSPITALS,TAPENTADOL,33,1099.0,33.3
2015,IOWA,HOSPITALS,FENTANYL BASE,149,350.15,2.35
2015,IOWA,PRACTITIONERS,AMPHETAMINE,1,4.69,4.69
2015,IOWA,PRACTITIONERS,METHYLPHENIDATE,1,4.67,4.67
2015,IOWA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),73,54042.27,740.31
2015,IOWA,PRACTITIONERS,COCAINE,3,21.0,7.0
2015,IOWA,PRACTITIONERS,CODEINE,17,318.25,18.72
2015,IOWA,PRACTITIONERS,BUPRENORPHINE,231,10.07,0.04
2015,IOWA,PRACTITIONERS,OXYCODONE,11,499.63,45.42
2015,IOWA,PRACTITIONERS,HYDROMORPHONE,70,25.05,0.36
2015,IOWA,PRACTITIONERS,HYDROCODONE,87,408.44,4.69
2015,IOWA,PRACTITIONERS,MEPERIDINE (PETHIDINE),36,1239.49,34.43
2015,IOWA,PRACTITIONERS,MORPHINE,80,118.1,1.48
2015,IOWA,PRACTITIONERS,OPIUM POWDERED,1,0.36,0.36
2015,IOWA,PRACTITIONERS,OXYMORPHONE,1,0.01,0.01
2015,IOWA,PRACTITIONERS,ALFENTANIL,1,0.5,0.5
2015,IOWA,PRACTITIONERS,FENTANYL BASE,92,27.33,0.3
2015,IOWA,TEACHING INSTITUTIONS,HYDROMORPHONE,1,0.07,0.07
2015,IOWA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),5,2665.85,533.17
2015,IOWA,MID-LEVEL PRACTITIONERS,CODEINE,1,3.65,3.65
2015,IOWA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,5,210.79,42.16
2015,IOWA,NARCOTIC TREATMENT PROGRAMS,METHADONE,7,29996.39,4285.2
2015,KANSAS,PHARMACIES,AMPHETAMINE,649,203324.06,313.29
2015,KANSAS,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,23,57.46,2.5
2015,KANSAS,PHARMACIES,D-METHAMPHETAMINE,9,18.08,2.01
2015,KANSAS,PHARMACIES,LISDEXAMFETAMINE,632,110302.06,174.53
2015,KANSAS,PHARMACIES,METHYLPHENIDATE,649,203039.13,312.85
2015,KANSAS,PHARMACIES,BUTALBITAL,363,18235.0,50.23
2015,KANSAS,PHARMACIES,SECOBARBITAL (SCHEDULE 2),5,155.64,31.13
2015,KANSAS,PHARMACIES,COCAINE,4,109.78,27.44
2015,KANSAS,PHARMACIES,CODEINE,644,127219.77,197.55
2015,KANSAS,PHARMACIES,BUPRENORPHINE,560,8748.0,15.62
2015,KANSAS,PHARMACIES,DIHYDROCODEINE,3,4.27,1.42
2015,KANSAS,PHARMACIES,OXYCODONE,649,496365.78,764.82
2015,KANSAS,PHARMACIES,HYDROMORPHONE,614,17107.25,27.86
2015,KANSAS,PHARMACIES,HYDROCODONE,652,356536.28,546.83
2015,KANSAS,PHARMACIES,LEVORPHANOL,14,7.66,0.55
2015,KANSAS,PHARMACIES,MEPERIDINE (PETHIDINE),328,7453.61,22.72
2015,KANSAS,PHARMACIES,METHADONE,565,39417.19,69.76
2015,KANSAS,PHARMACIES,MORPHINE,650,194092.1,298.6
2015,KANSAS,PHARMACIES,OPIUM POWDERED,98,383.76,3.92
2015,KANSAS,PHARMACIES,OXYMORPHONE,435,14009.54,32.21
2015,KANSAS,PHARMACIES,SUFENTANIL BASE,4,1.5,0.37
2015,KANSAS,PHARMACIES,TAPENTADOL,374,44272.5,118.38
2015,KANSAS,PHARMACIES,FENTANYL BASE,642,4924.84,7.67
2015,KANSAS,HOSPITALS,AMPHETAMINE,46,8097.29,176.03
2015,KANSAS,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1,4.02,4.02
2015,KANSAS,HOSPITALS,LISDEXAMFETAMINE,25,1492.65,59.71
2015,KANSAS,HOSPITALS,METHYLPHENIDATE,86,9172.05,106.65
2015,KANSAS,HOSPITALS,AMOBARBITAL (SCHEDULE 2),2,10.03,5.01
2015,KANSAS,HOSPITALS,BUTALBITAL,4,110.0,27.5
2015,KANSAS,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),9,9578.81,1064.31
2015,KANSAS,HOSPITALS,COCAINE,51,311.59,6.11
2015,KANSAS,HOSPITALS,CODEINE,154,7354.87,47.76
2015,KANSAS,HOSPITALS,BUPRENORPHINE,39,291.97,7.49
2015,KANSAS,HOSPITALS,OXYCODONE,182,37763.38,207.49
2015,KANSAS,HOSPITALS,HYDROMORPHONE,166,2588.71,15.59
2015,KANSAS,HOSPITALS,HYDROCODONE,194,26988.45,139.12
2015,KANSAS,HOSPITALS,MEPERIDINE (PETHIDINE),157,2789.89,17.77
2015,KANSAS,HOSPITALS,METHADONE,84,2574.26,30.65
2015,KANSAS,HOSPITALS,MORPHINE,197,28086.88,142.57
2015,KANSAS,HOSPITALS,OPIUM POWDERED,72,378.0,5.25
2015,KANSAS,HOSPITALS,OXYMORPHONE,12,523.62,43.63
2015,KANSAS,HOSPITALS,ALFENTANIL,19,6.52,0.34
2015,KANSAS,HOSPITALS,REMIFENTANIL,27,6.35,0.24
2015,KANSAS,HOSPITALS,SUFENTANIL BASE,46,0.79,0.02
2015,KANSAS,HOSPITALS,TAPENTADOL,23,756.5,32.89
2015,KANSAS,HOSPITALS,FENTANYL BASE,201,599.25,2.98
2015,KANSAS,PRACTITIONERS,AMPHETAMINE,2,9.2,4.6
2015,KANSAS,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),116,80518.54,694.13
2015,KANSAS,PRACTITIONERS,COCAINE,1,8.21,8.21
2015,KANSAS,PRACTITIONERS,CODEINE,16,545.19,34.07
2015,KANSAS,PRACTITIONERS,BUPRENORPHINE,260,56.96,0.22
2015,KANSAS,PRACTITIONERS,OXYCODONE,11,345.79,31.44
2015,KANSAS,PRACTITIONERS,HYDROMORPHONE,94,55.0,0.59
2015,KANSAS,PRACTITIONERS,HYDROCODONE,106,289.54,2.73
2015,KANSAS,PRACTITIONERS,MEPERIDINE (PETHIDINE),29,152.95,5.27
2015,KANSAS,PRACTITIONERS,MORPHINE,68,217.24,3.19
2015,KANSAS,PRACTITIONERS,NOROXYMORPHONE,2,8.26,4.13
2015,KANSAS,PRACTITIONERS,ALFENTANIL,2,0.29,0.15
2015,KANSAS,PRACTITIONERS,REMIFENTANIL,1,0.42,0.42
2015,KANSAS,PRACTITIONERS,SUFENTANIL BASE,2,0.0,0.0
2015,KANSAS,PRACTITIONERS,FENTANYL BASE,102,12.89,0.13
2015,KANSAS,TEACHING INSTITUTIONS,BUPRENORPHINE,1,0.01,0.01
2015,KANSAS,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,9,0.5,0.06
2015,KANSAS,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),2,2.61,1.31
2015,KANSAS,MID-LEVEL PRACTITIONERS,MORPHINE,31,8.06,0.26
2015,KANSAS,MID-LEVEL PRACTITIONERS,FENTANYL BASE,34,0.31,0.01
2015,KANSAS,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,5,176.04,35.21
2015,KANSAS,NARCOTIC TREATMENT PROGRAMS,METHADONE,9,63428.16,7047.57
2015,KENTUCKY,PHARMACIES,AMPHETAMINE,1100,227862.19,207.15
2015,KENTUCKY,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,12,24.51,2.04
2015,KENTUCKY,PHARMACIES,D-METHAMPHETAMINE,4,3.21,0.8
2015,KENTUCKY,PHARMACIES,LISDEXAMFETAMINE,1061,169931.92,160.16
2015,KENTUCKY,PHARMACIES,METHYLPHENIDATE,1103,301858.81,273.67
2015,KENTUCKY,PHARMACIES,BUTALBITAL,560,21445.0,38.29
2015,KENTUCKY,PHARMACIES,COCAINE,1,10.29,10.29
2015,KENTUCKY,PHARMACIES,CODEINE,1107,237511.74,214.55
2015,KENTUCKY,PHARMACIES,BUPRENORPHINE,1011,123562.45,122.22
2015,KENTUCKY,PHARMACIES,DIHYDROCODEINE,15,110.02,7.33
2015,KENTUCKY,PHARMACIES,OXYCODONE,1115,850875.71,763.12
2015,KENTUCKY,PHARMACIES,HYDROMORPHONE,854,10679.71,12.51
2015,KENTUCKY,PHARMACIES,HYDROCODONE,1129,889762.44,788.1
2015,KENTUCKY,PHARMACIES,MEPERIDINE (PETHIDINE),389,6879.4,17.68
2015,KENTUCKY,PHARMACIES,METHADONE,938,65714.25,70.06
2015,KENTUCKY,PHARMACIES,MORPHINE,1085,210548.6,194.05
2015,KENTUCKY,PHARMACIES,OPIUM POWDERED,107,340.2,3.18
2015,KENTUCKY,PHARMACIES,OXYMORPHONE,745,22268.38,29.89
2015,KENTUCKY,PHARMACIES,REMIFENTANIL,2,0.25,0.13
