Year,State,Business Activity,Drug,Registrants,Total grams sold,Avg grams/registrant
2013,MONTANA,PHARMACIES,TAPENTADOL,149.0,13302.5,89.28
2013,MONTANA,PHARMACIES,FENTANYL BASE,265.0,1578.51,5.96
2013,MONTANA,HOSPITALS,AMPHETAMINE,29.0,3340.8,115.2
2013,MONTANA,HOSPITALS,LISDEXAMFETAMINE,8.0,805.29,100.66
2013,MONTANA,HOSPITALS,METHYLPHENIDATE,42.0,6554.55,156.06
2013,MONTANA,HOSPITALS,BUTALBITAL,11.0,155.0,14.09
2013,MONTANA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),3.0,15.49,5.16
2013,MONTANA,HOSPITALS,COCAINE,28.0,217.52,7.77
2013,MONTANA,HOSPITALS,CODEINE,70.0,4966.98,70.96
2013,MONTANA,HOSPITALS,BUPRENORPHINE,16.0,600.4,37.53
2013,MONTANA,HOSPITALS,OXYCODONE,75.0,16020.83,213.61
2013,MONTANA,HOSPITALS,HYDROMORPHONE,64.0,1148.47,17.94
2013,MONTANA,HOSPITALS,HYDROCODONE,78.0,12422.69,159.27
2013,MONTANA,HOSPITALS,LEVORPHANOL,1.0,0.12,0.12
2013,MONTANA,HOSPITALS,MEPERIDINE (PETHIDINE),61.0,1805.18,29.59
2013,MONTANA,HOSPITALS,METHADONE,34.0,2090.39,61.48
2013,MONTANA,HOSPITALS,MORPHINE,80.0,16770.95,209.64
2013,MONTANA,HOSPITALS,OPIUM POWDERED,21.0,114.12,5.43
2013,MONTANA,HOSPITALS,OXYMORPHONE,5.0,82.97,16.59
2013,MONTANA,HOSPITALS,ALFENTANIL,11.0,1.27,0.12
2013,MONTANA,HOSPITALS,REMIFENTANIL,13.0,2.43,0.19
2013,MONTANA,HOSPITALS,SUFENTANIL BASE,18.0,0.17,0.01
2013,MONTANA,HOSPITALS,TAPENTADOL,10.0,465.5,46.55
2013,MONTANA,HOSPITALS,FENTANYL BASE,76.0,267.01,3.51
2013,MONTANA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),78.0,68381.43,876.69
2013,MONTANA,PRACTITIONERS,COCAINE,1.0,1.43,1.43
2013,MONTANA,PRACTITIONERS,CODEINE,14.0,157.36,11.24
2013,MONTANA,PRACTITIONERS,BUPRENORPHINE,97.0,2.65,0.03
2013,MONTANA,PRACTITIONERS,OXYCODONE,2.0,1.79,0.9
2013,MONTANA,PRACTITIONERS,HYDROMORPHONE,45.0,19.86,0.44
2013,MONTANA,PRACTITIONERS,HYDROCODONE,87.0,313.54,3.6
2013,MONTANA,PRACTITIONERS,MEPERIDINE (PETHIDINE),9.0,142.49,15.83
2013,MONTANA,PRACTITIONERS,METHADONE,1.0,0.72,0.72
2013,MONTANA,PRACTITIONERS,MORPHINE,87.0,143.44,1.65
2013,MONTANA,PRACTITIONERS,OXYMORPHONE,1.0,0.04,0.04
2013,MONTANA,PRACTITIONERS,SUFENTANIL BASE,3.0,0.01,0.0
2013,MONTANA,PRACTITIONERS,FENTANYL BASE,60.0,7.0,0.12
2013,MONTANA,TEACHING INSTITUTIONS,BUPRENORPHINE,2.0,0.05,0.03
2013,MONTANA,TEACHING INSTITUTIONS,MORPHINE,1.0,0.45,0.45
2013,MONTANA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),3.0,2136.32,712.11
2013,MONTANA,MID-LEVEL PRACTITIONERS,CODEINE,1.0,8.84,8.84
2013,MONTANA,MID-LEVEL PRACTITIONERS,HYDROCODONE,2.0,16.65,8.32
2013,MONTANA,MID-LEVEL PRACTITIONERS,MORPHINE,5.0,1.35,0.27
2013,MONTANA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,4.0,0.02,0.01
2013,NEBRASKA,PHARMACIES,AMPHETAMINE,444.0,67455.53,151.93
2013,NEBRASKA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,10.0,80.77,8.08
2013,NEBRASKA,PHARMACIES,D-METHAMPHETAMINE,2.0,9.24,4.62
2013,NEBRASKA,PHARMACIES,LISDEXAMFETAMINE,408.0,42517.46,104.21
2013,NEBRASKA,PHARMACIES,METHYLPHENIDATE,450.0,120120.25,266.93
2013,NEBRASKA,PHARMACIES,BUTALBITAL,286.0,13700.0,47.9
2013,NEBRASKA,PHARMACIES,PENTOBARBITAL (SCHEDULE 2),1.0,4.56,4.56
2013,NEBRASKA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),3.0,27.47,9.16
2013,NEBRASKA,PHARMACIES,TESTOSTERONE,20.0,73.8,3.69
2013,NEBRASKA,PHARMACIES,NABILONE,4.0,1.15,0.29
2013,NEBRASKA,PHARMACIES,COCAINE,1.0,1.79,1.79
2013,NEBRASKA,PHARMACIES,CODEINE,445.0,55222.34,124.1
2013,NEBRASKA,PHARMACIES,BUPRENORPHINE,336.0,2640.98,7.86
2013,NEBRASKA,PHARMACIES,DIHYDROCODEINE,25.0,195.54,7.82
2013,NEBRASKA,PHARMACIES,OXYCODONE,456.0,151250.2,331.69
2013,NEBRASKA,PHARMACIES,HYDROMORPHONE,392.0,5107.07,13.03
2013,NEBRASKA,PHARMACIES,HYDROCODONE,460.0,160196.09,348.25
2013,NEBRASKA,PHARMACIES,LEVORPHANOL,2.0,0.35,0.17
2013,NEBRASKA,PHARMACIES,MEPERIDINE (PETHIDINE),193.0,2701.21,14.0
2013,NEBRASKA,PHARMACIES,METHADONE,386.0,15842.06,41.04
2013,NEBRASKA,PHARMACIES,MORPHINE,453.0,70604.59,155.86
2013,NEBRASKA,PHARMACIES,OPIUM POWDERED,68.0,230.4,3.39
2013,NEBRASKA,PHARMACIES,OXYMORPHONE,226.0,4963.6,21.96
2013,NEBRASKA,PHARMACIES,ALFENTANIL,4.0,0.37,0.09
2013,NEBRASKA,PHARMACIES,TAPENTADOL,354.0,39589.5,111.83
2013,NEBRASKA,PHARMACIES,FENTANYL BASE,448.0,2288.75,5.11
2013,NEBRASKA,HOSPITALS,AMPHETAMINE,37.0,2491.24,67.33
2013,NEBRASKA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1.0,0.4,0.4
2013,NEBRASKA,HOSPITALS,LISDEXAMFETAMINE,19.0,440.51,23.18
2013,NEBRASKA,HOSPITALS,METHYLPHENIDATE,58.0,5047.18,87.02
2013,NEBRASKA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),1.0,10.03,10.03
2013,NEBRASKA,HOSPITALS,BUTALBITAL,6.0,30.0,5.0
2013,NEBRASKA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),7.0,419.7,59.96
2013,NEBRASKA,HOSPITALS,COCAINE,0.0,0.0,
2013,NEBRASKA,HOSPITALS,COCAINE,47.0,184.88,3.93
2013,NEBRASKA,HOSPITALS,CODEINE,89.0,3671.51,41.25
2013,NEBRASKA,HOSPITALS,BUPRENORPHINE,33.0,199.59,6.05
2013,NEBRASKA,HOSPITALS,DIHYDROCODEINE,1.0,0.47,0.47
2013,NEBRASKA,HOSPITALS,OXYCODONE,112.0,11959.43,106.78
2013,NEBRASKA,HOSPITALS,HYDROMORPHONE,93.0,965.53,10.38
2013,NEBRASKA,HOSPITALS,HYDROCODONE,121.0,6400.45,52.9
2013,NEBRASKA,HOSPITALS,MEPERIDINE (PETHIDINE),114.0,2054.45,18.02
2013,NEBRASKA,HOSPITALS,METHADONE,49.0,2963.15,60.47
2013,NEBRASKA,HOSPITALS,MORPHINE,120.0,16167.88,134.73
2013,NEBRASKA,HOSPITALS,OPIUM POWDERED,51.0,261.36,5.12
2013,NEBRASKA,HOSPITALS,OXYMORPHONE,7.0,67.71,9.67
2013,NEBRASKA,HOSPITALS,ALFENTANIL,29.0,3.72,0.13
2013,NEBRASKA,HOSPITALS,REMIFENTANIL,15.0,4.75,0.32
2013,NEBRASKA,HOSPITALS,SUFENTANIL BASE,32.0,0.32,0.01
2013,NEBRASKA,HOSPITALS,TAPENTADOL,41.0,1870.0,45.61
2013,NEBRASKA,HOSPITALS,FENTANYL BASE,125.0,238.89,1.91
2013,NEBRASKA,PRACTITIONERS,D-METHAMPHETAMINE,1.0,4.02,4.02
2013,NEBRASKA,PRACTITIONERS,LISDEXAMFETAMINE,1.0,105.27,105.27
2013,NEBRASKA,PRACTITIONERS,METHYLPHENIDATE,1.0,13.17,13.17
2013,NEBRASKA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),99.0,79359.7,801.61
2013,NEBRASKA,PRACTITIONERS,COCAINE,0.0,0.0,
2013,NEBRASKA,PRACTITIONERS,COCAINE,2.0,4.0,2.0
2013,NEBRASKA,PRACTITIONERS,CODEINE,11.0,214.56,19.51
2013,NEBRASKA,PRACTITIONERS,BUPRENORPHINE,137.0,3.68,0.03
2013,NEBRASKA,PRACTITIONERS,OXYCODONE,13.0,135.78,10.44
2013,NEBRASKA,PRACTITIONERS,HYDROMORPHONE,63.0,24.83,0.39
2013,NEBRASKA,PRACTITIONERS,HYDROCODONE,87.0,389.63,4.48
2013,NEBRASKA,PRACTITIONERS,MEPERIDINE (PETHIDINE),30.0,130.18,4.34
2013,NEBRASKA,PRACTITIONERS,METHADONE,1.0,2.15,2.15
2013,NEBRASKA,PRACTITIONERS,MORPHINE,70.0,120.03,1.71
2013,NEBRASKA,PRACTITIONERS,OPIUM POWDERED,3.0,3.6,1.2
2013,NEBRASKA,PRACTITIONERS,OXYMORPHONE,1.0,0.01,0.01
2013,NEBRASKA,PRACTITIONERS,ALFENTANIL,4.0,1.08,0.27
2013,NEBRASKA,PRACTITIONERS,SUFENTANIL BASE,1.0,0.0,0.0
2013,NEBRASKA,PRACTITIONERS,TAPENTADOL,2.0,52.5,26.25
2013,NEBRASKA,PRACTITIONERS,FENTANYL BASE,76.0,12.33,0.16
2013,NEBRASKA,TEACHING INSTITUTIONS,PENTOBARBITAL (SCHEDULE 2),1.0,94.79,94.79
2013,NEBRASKA,MID-LEVEL PRACTITIONERS,HYDROMORPHONE,2.0,0.04,0.02
2013,NEBRASKA,MID-LEVEL PRACTITIONERS,HYDROCODONE,2.0,0.4,0.2
2013,NEBRASKA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),1.0,3.05,3.05
2013,NEBRASKA,MID-LEVEL PRACTITIONERS,MORPHINE,20.0,6.26,0.31
2013,NEBRASKA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,10.0,0.17,0.02
2013,NEVADA,PHARMACIES,AMPHETAMINE,453.0,64949.64,143.38
2013,NEVADA,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,40.0,133.01,3.33
2013,NEVADA,PHARMACIES,D-METHAMPHETAMINE,5.0,18.88,3.78
2013,NEVADA,PHARMACIES,LISDEXAMFETAMINE,411.0,19908.61,48.44
2013,NEVADA,PHARMACIES,METHYLPHENIDATE,447.0,53858.63,120.49
2013,NEVADA,PHARMACIES,BUTALBITAL,415.0,61975.0,149.34
2013,NEVADA,PHARMACIES,SECOBARBITAL (SCHEDULE 2),7.0,109.86,15.69
2013,NEVADA,PHARMACIES,TESTOSTERONE,26.0,74.4,2.86
2013,NEVADA,PHARMACIES,NABILONE,1.0,0.05,0.05
2013,NEVADA,PHARMACIES,CODEINE,464.0,137558.41,296.46
2013,NEVADA,PHARMACIES,BUPRENORPHINE,429.0,9268.89,21.61
2013,NEVADA,PHARMACIES,DIHYDROCODEINE,16.0,72.63,4.54
2013,NEVADA,PHARMACIES,OXYCODONE,466.0,775614.72,1664.41
2013,NEVADA,PHARMACIES,HYDROMORPHONE,452.0,13786.59,30.5
2013,NEVADA,PHARMACIES,HYDROCODONE,472.0,679929.41,1440.53
2013,NEVADA,PHARMACIES,LEVORPHANOL,7.0,10.56,1.51
2013,NEVADA,PHARMACIES,MEPERIDINE (PETHIDINE),289.0,9027.32,31.24
2013,NEVADA,PHARMACIES,METHADONE,453.0,72128.98,159.23
2013,NEVADA,PHARMACIES,MORPHINE,467.0,283557.83,607.19
2013,NEVADA,PHARMACIES,OPIUM POWDERED,35.0,78.12,2.23
2013,NEVADA,PHARMACIES,OXYMORPHONE,421.0,26449.77,62.83
2013,NEVADA,PHARMACIES,TAPENTADOL,373.0,50425.0,135.19
2013,NEVADA,PHARMACIES,FENTANYL BASE,453.0,2895.69,6.39
2013,NEVADA,HOSPITALS,AMPHETAMINE,30.0,2068.97,68.97
2013,NEVADA,HOSPITALS,DL-METHAMPHETAMINE RACEMIC BASE,1.0,2.81,2.81
2013,NEVADA,HOSPITALS,LISDEXAMFETAMINE,10.0,490.81,49.08
2013,NEVADA,HOSPITALS,METHYLPHENIDATE,49.0,4527.29,92.39
2013,NEVADA,HOSPITALS,AMOBARBITAL (SCHEDULE 2),1.0,6.84,6.84
2013,NEVADA,HOSPITALS,BUTALBITAL,6.0,30.0,5.0
2013,NEVADA,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),5.0,608.36,121.67
2013,NEVADA,HOSPITALS,COCAINE,2.0,0.0,0.0
2013,NEVADA,HOSPITALS,COCAINE,30.0,202.09,6.74
2013,NEVADA,HOSPITALS,CODEINE,63.0,4317.92,68.54
2013,NEVADA,HOSPITALS,BUPRENORPHINE,22.0,296.18,13.46
2013,NEVADA,HOSPITALS,OXYCODONE,93.0,59590.09,640.75
2013,NEVADA,HOSPITALS,HYDROMORPHONE,82.0,2870.06,35.0
2013,NEVADA,HOSPITALS,HYDROCODONE,101.0,13999.99,138.61
2013,NEVADA,HOSPITALS,LEVORPHANOL,1.0,0.58,0.58
2013,NEVADA,HOSPITALS,MEPERIDINE (PETHIDINE),77.0,3309.22,42.98
2013,NEVADA,HOSPITALS,METHADONE,56.0,6229.67,111.24
2013,NEVADA,HOSPITALS,MORPHINE,106.0,43740.47,412.65
2013,NEVADA,HOSPITALS,OPIUM POWDERED,29.0,97.92,3.38
2013,NEVADA,HOSPITALS,OXYMORPHONE,5.0,26.14,5.23
2013,NEVADA,HOSPITALS,ALFENTANIL,26.0,9.37,0.36
2013,NEVADA,HOSPITALS,REMIFENTANIL,15.0,2.17,0.14
2013,NEVADA,HOSPITALS,SUFENTANIL BASE,26.0,0.38,0.01
2013,NEVADA,HOSPITALS,TAPENTADOL,17.0,831.0,48.88
2013,NEVADA,HOSPITALS,FENTANYL BASE,109.0,404.23,3.71
2013,NEVADA,PRACTITIONERS,LISDEXAMFETAMINE,5.0,207.53,41.51
2013,NEVADA,PRACTITIONERS,METHYLPHENIDATE,1.0,115.19,115.19
2013,NEVADA,PRACTITIONERS,BUTALBITAL,6.0,204.5,34.08
2013,NEVADA,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),34.0,46806.4,1376.66
2013,NEVADA,PRACTITIONERS,CODEINE,25.0,2357.51,94.3
2013,NEVADA,PRACTITIONERS,BUPRENORPHINE,193.0,229.42,1.19
2013,NEVADA,PRACTITIONERS,OXYCODONE,33.0,2031.97,61.57
2013,NEVADA,PRACTITIONERS,HYDROMORPHONE,103.0,115.29,1.12
2013,NEVADA,PRACTITIONERS,HYDROCODONE,253.0,3683.36,14.56
2013,NEVADA,PRACTITIONERS,MEPERIDINE (PETHIDINE),58.0,767.68,13.24
2013,NEVADA,PRACTITIONERS,METHADONE,6.0,168.42,28.07
2013,NEVADA,PRACTITIONERS,MORPHINE,107.0,568.7,5.31
2013,NEVADA,PRACTITIONERS,OXYMORPHONE,4.0,8.14,2.03
2013,NEVADA,PRACTITIONERS,NOROXYMORPHONE,1.0,0.0,0.0
2013,NEVADA,PRACTITIONERS,ALFENTANIL,2.0,0.71,0.36
2013,NEVADA,PRACTITIONERS,REMIFENTANIL,2.0,0.03,0.02
2013,NEVADA,PRACTITIONERS,FENTANYL BASE,138.0,20.33,0.15
2013,NEVADA,MID-LEVEL PRACTITIONERS,METHYLPHENIDATE,1.0,1.73,1.73
2013,NEVADA,MID-LEVEL PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),11.0,21859.93,1987.27
2013,NEVADA,MID-LEVEL PRACTITIONERS,CODEINE,9.0,259.69,28.85
2013,NEVADA,MID-LEVEL PRACTITIONERS,HYDROCODONE,23.0,909.91,39.56
2013,NEVADA,MID-LEVEL PRACTITIONERS,MEPERIDINE (PETHIDINE),2.0,10.89,5.45
2013,NEVADA,MID-LEVEL PRACTITIONERS,MORPHINE,4.0,1663.8,415.95
2013,NEVADA,MID-LEVEL PRACTITIONERS,FENTANYL BASE,3.0,11.98,3.99
2013,NEVADA,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,7.0,139.18,19.88
2013,NEVADA,NARCOTIC TREATMENT PROGRAMS,METHADONE,12.0,66452.13,5537.68
2013,NEW HAMPSHIRE,PHARMACIES,AMPHETAMINE,280.0,105127.07,375.45
2013,NEW HAMPSHIRE,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,9.0,22.5,2.5
2013,NEW HAMPSHIRE,PHARMACIES,D-METHAMPHETAMINE,4.0,8.03,2.01
2013,NEW HAMPSHIRE,PHARMACIES,LISDEXAMFETAMINE,275.0,43278.3,157.38
2013,NEW HAMPSHIRE,PHARMACIES,METHYLPHENIDATE,281.0,131627.29,468.42
2013,NEW HAMPSHIRE,PHARMACIES,BUTALBITAL,209.0,7865.0,37.63
2013,NEW HAMPSHIRE,PHARMACIES,SECOBARBITAL (SCHEDULE 2),2.0,36.62,18.31
2013,NEW HAMPSHIRE,PHARMACIES,TESTOSTERONE,6.0,8.4,1.4
2013,NEW HAMPSHIRE,PHARMACIES,NABILONE,1.0,0.05,0.05
2013,NEW HAMPSHIRE,PHARMACIES,COCAINE,1.0,4.46,4.46
2013,NEW HAMPSHIRE,PHARMACIES,CODEINE,275.0,41761.37,151.86
2013,NEW HAMPSHIRE,PHARMACIES,BUPRENORPHINE,276.0,18448.51,66.84
2013,NEW HAMPSHIRE,PHARMACIES,OXYCODONE,282.0,343446.9,1217.9
2013,NEW HAMPSHIRE,PHARMACIES,HYDROMORPHONE,276.0,9189.48,33.3
2013,NEW HAMPSHIRE,PHARMACIES,HYDROCODONE,284.0,58496.67,205.97
2013,NEW HAMPSHIRE,PHARMACIES,MEPERIDINE (PETHIDINE),137.0,4009.55,29.27
2013,NEW HAMPSHIRE,PHARMACIES,METHADONE,273.0,33628.46,123.18
2013,NEW HAMPSHIRE,PHARMACIES,MORPHINE,287.0,86299.53,300.7
2013,NEW HAMPSHIRE,PHARMACIES,OPIUM POWDERED,17.0,118.44,6.97
2013,NEW HAMPSHIRE,PHARMACIES,OXYMORPHONE,183.0,5157.99,28.19
2013,NEW HAMPSHIRE,PHARMACIES,TAPENTADOL,206.0,26322.0,127.78
2013,NEW HAMPSHIRE,PHARMACIES,FENTANYL BASE,278.0,2176.14,7.83
2013,NEW HAMPSHIRE,HOSPITALS,AMPHETAMINE,21.0,1513.99,72.09
2013,NEW HAMPSHIRE,HOSPITALS,LISDEXAMFETAMINE,8.0,291.36,36.42
2013,NEW HAMPSHIRE,HOSPITALS,METHYLPHENIDATE,34.0,1992.52,58.6
2013,NEW HAMPSHIRE,HOSPITALS,AMOBARBITAL (SCHEDULE 2),1.0,17.32,17.32
2013,NEW HAMPSHIRE,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),3.0,625.68,208.56
2013,NEW HAMPSHIRE,HOSPITALS,COCAINE,27.0,274.2,10.16
2013,NEW HAMPSHIRE,HOSPITALS,CODEINE,39.0,814.81,20.89
2013,NEW HAMPSHIRE,HOSPITALS,BUPRENORPHINE,23.0,124.82,5.43
2013,NEW HAMPSHIRE,HOSPITALS,OXYCODONE,46.0,13345.63,290.12
2013,NEW HAMPSHIRE,HOSPITALS,HYDROMORPHONE,41.0,1094.86,26.7
2013,NEW HAMPSHIRE,HOSPITALS,HYDROCODONE,44.0,1123.51,25.53
2013,NEW HAMPSHIRE,HOSPITALS,MEPERIDINE (PETHIDINE),34.0,923.42,27.16
2013,NEW HAMPSHIRE,HOSPITALS,METHADONE,34.0,1623.34,47.75
2013,NEW HAMPSHIRE,HOSPITALS,MORPHINE,44.0,7138.82,162.25
2013,NEW HAMPSHIRE,HOSPITALS,OPIUM POWDERED,21.0,104.76,4.99
2013,NEW HAMPSHIRE,HOSPITALS,ALFENTANIL,4.0,1.57,0.39
2013,NEW HAMPSHIRE,HOSPITALS,REMIFENTANIL,14.0,4.08,0.29
2013,NEW HAMPSHIRE,HOSPITALS,SUFENTANIL BASE,8.0,0.01,0.0
2013,NEW HAMPSHIRE,HOSPITALS,FENTANYL BASE,44.0,166.78,3.79
2013,NEW HAMPSHIRE,PRACTITIONERS,BUTALBITAL,1.0,5.0,5.0
2013,NEW HAMPSHIRE,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),72.0,57300.45,795.84
2013,NEW HAMPSHIRE,PRACTITIONERS,COCAINE,2.0,9.14,4.57
2013,NEW HAMPSHIRE,PRACTITIONERS,CODEINE,6.0,34.92,5.82
2013,NEW HAMPSHIRE,PRACTITIONERS,BUPRENORPHINE,113.0,4.17,0.04
2013,NEW HAMPSHIRE,PRACTITIONERS,OXYCODONE,7.0,206.64,29.52
2013,NEW HAMPSHIRE,PRACTITIONERS,HYDROMORPHONE,60.0,28.8,0.48
2013,NEW HAMPSHIRE,PRACTITIONERS,HYDROCODONE,38.0,69.86,1.84
2013,NEW HAMPSHIRE,PRACTITIONERS,MEPERIDINE (PETHIDINE),18.0,271.69,15.09
2013,NEW HAMPSHIRE,PRACTITIONERS,MORPHINE,84.0,68.64,0.82
2013,NEW HAMPSHIRE,PRACTITIONERS,OPIUM POWDERED,1.0,0.36,0.36
2013,NEW HAMPSHIRE,PRACTITIONERS,OXYMORPHONE,4.0,0.12,0.03
2013,NEW HAMPSHIRE,PRACTITIONERS,NOROXYMORPHONE,1.0,0.0,0.0
2013,NEW HAMPSHIRE,PRACTITIONERS,TAPENTADOL,1.0,10.0,10.0
2013,NEW HAMPSHIRE,PRACTITIONERS,FENTANYL BASE,90.0,21.61,0.24
2013,NEW HAMPSHIRE,MID-LEVEL PRACTITIONERS,HYDROCODONE,1.0,1.66,1.66
2013,NEW HAMPSHIRE,MID-LEVEL PRACTITIONERS,FENTANYL BASE,2.0,0.03,0.01
2013,NEW HAMPSHIRE,NARCOTIC TREATMENT PROGRAMS,BUPRENORPHINE,4.0,110.33,27.58
2013,NEW HAMPSHIRE,NARCOTIC TREATMENT PROGRAMS,METHADONE,8.0,72135.4,9016.93
2013,NEW JERSEY,PHARMACIES,AMPHETAMINE,1934.0,288747.8,149.3
2013,NEW JERSEY,PHARMACIES,DL-METHAMPHETAMINE RACEMIC BASE,56.0,137.03,2.45
2013,NEW JERSEY,PHARMACIES,D-METHAMPHETAMINE,11.0,28.52,2.59
2013,NEW JERSEY,PHARMACIES,LISDEXAMFETAMINE,1789.0,158852.05,88.79
2013,NEW JERSEY,PHARMACIES,METHYLPHENIDATE,1942.0,374463.57,192.82
2013,NEW JERSEY,PHARMACIES,BUTALBITAL,1308.0,74375.0,56.86
2013,NEW JERSEY,PHARMACIES,SECOBARBITAL (SCHEDULE 2),21.0,366.2,17.44
2013,NEW JERSEY,PHARMACIES,TESTOSTERONE,30.0,64.8,2.16
2013,NEW JERSEY,PHARMACIES,NABILONE,5.0,0.7,0.14
2013,NEW JERSEY,PHARMACIES,COCAINE,11.0,143.31,13.03
2013,NEW JERSEY,PHARMACIES,CODEINE,2000.0,352434.78,176.22
2013,NEW JERSEY,PHARMACIES,BUPRENORPHINE,1828.0,84777.83,46.38
2013,NEW JERSEY,PHARMACIES,DIHYDROCODEINE,6.0,26.28,4.38
2013,NEW JERSEY,PHARMACIES,OXYCODONE,2008.0,2500019.61,1245.03
2013,NEW JERSEY,PHARMACIES,HYDROMORPHONE,1864.0,41155.69,22.08
2013,NEW JERSEY,PHARMACIES,HYDROCODONE,2024.0,261679.31,129.29
2013,NEW JERSEY,PHARMACIES,LEVORPHANOL,21.0,17.53,0.83
2013,NEW JERSEY,PHARMACIES,MEPERIDINE (PETHIDINE),468.0,13473.28,28.79
2013,NEW JERSEY,PHARMACIES,METHADONE,1357.0,78937.62,58.17
2013,NEW JERSEY,PHARMACIES,MORPHINE,1818.0,435481.48,239.54
2013,NEW JERSEY,PHARMACIES,OPIUM POWDERED,77.0,306.0,3.97
2013,NEW JERSEY,PHARMACIES,OXYMORPHONE,1254.0,40215.62,32.07
2013,NEW JERSEY,PHARMACIES,REMIFENTANIL,5.0,0.31,0.06
2013,NEW JERSEY,PHARMACIES,SUFENTANIL BASE,4.0,1.91,0.48
2013,NEW JERSEY,PHARMACIES,TAPENTADOL,1559.0,212866.5,136.54
2013,NEW JERSEY,PHARMACIES,FENTANYL BASE,1899.0,12200.98,6.42
2013,NEW JERSEY,HOSPITALS,AMPHETAMINE,52.0,2564.47,49.32
2013,NEW JERSEY,HOSPITALS,LISDEXAMFETAMINE,22.0,1139.44,51.79
2013,NEW JERSEY,HOSPITALS,METHYLPHENIDATE,96.0,4061.49,42.31
2013,NEW JERSEY,HOSPITALS,AMOBARBITAL (SCHEDULE 2),9.0,52.41,5.82
2013,NEW JERSEY,HOSPITALS,BUTALBITAL,9.0,475.0,52.78
2013,NEW JERSEY,HOSPITALS,PENTOBARBITAL (SCHEDULE 2),18.0,1112.36,61.8
2013,NEW JERSEY,HOSPITALS,COCAINE,18.0,0.0,0.0
2013,NEW JERSEY,HOSPITALS,COCAINE,63.0,457.44,7.26
2013,NEW JERSEY,HOSPITALS,CODEINE,109.0,6256.93,57.4
2013,NEW JERSEY,HOSPITALS,BUPRENORPHINE,70.0,702.93,10.04
2013,NEW JERSEY,HOSPITALS,OXYCODONE,118.0,48771.03,413.31
2013,NEW JERSEY,HOSPITALS,HYDROMORPHONE,111.0,6400.36,57.66
2013,NEW JERSEY,HOSPITALS,HYDROCODONE,93.0,2149.96,23.12
2013,NEW JERSEY,HOSPITALS,LEVORPHANOL,1.0,0.12,0.12
2013,NEW JERSEY,HOSPITALS,MEPERIDINE (PETHIDINE),83.0,2342.27,28.22
2013,NEW JERSEY,HOSPITALS,METHADONE,101.0,3537.14,35.02
2013,NEW JERSEY,HOSPITALS,MORPHINE,114.0,22115.12,193.99
2013,NEW JERSEY,HOSPITALS,OPIUM POWDERED,41.0,145.08,3.54
2013,NEW JERSEY,HOSPITALS,OXYMORPHONE,15.0,165.73,11.05
2013,NEW JERSEY,HOSPITALS,ALFENTANIL,7.0,0.58,0.08
2013,NEW JERSEY,HOSPITALS,REMIFENTANIL,43.0,34.71,0.81
2013,NEW JERSEY,HOSPITALS,SUFENTANIL BASE,22.0,1.37,0.06
2013,NEW JERSEY,HOSPITALS,TAPENTADOL,35.0,3081.5,88.04
2013,NEW JERSEY,HOSPITALS,FENTANYL BASE,110.0,748.36,6.8
2013,NEW JERSEY,PRACTITIONERS,LISDEXAMFETAMINE,5.0,295.65,59.13
2013,NEW JERSEY,PRACTITIONERS,METHYLPHENIDATE,2.0,8.92,4.46
2013,NEW JERSEY,PRACTITIONERS,PENTOBARBITAL (SCHEDULE 2),79.0,66904.17,846.89
2013,NEW JERSEY,PRACTITIONERS,COCAINE,42.0,226.56,5.39
2013,NEW JERSEY,PRACTITIONERS,CODEINE,77.0,1025.01,13.31
2013,NEW JERSEY,PRACTITIONERS,BUPRENORPHINE,456.0,251.38,0.55
2013,NEW JERSEY,PRACTITIONERS,OXYCODONE,103.0,427.93,4.15
2013,NEW JERSEY,PRACTITIONERS,HYDROMORPHONE,239.0,126.52,0.53
2013,NEW JERSEY,PRACTITIONERS,HYDROCODONE,1135.0,2108.15,1.86
2013,NEW JERSEY,PRACTITIONERS,MEPERIDINE (PETHIDINE),153.0,516.04,3.37
2013,NEW JERSEY,PRACTITIONERS,METHADONE,5.0,32.2,6.44
2013,NEW JERSEY,PRACTITIONERS,MORPHINE,208.0,250.13,1.2
